date,account_id,segment,region,industry,product,channel,spend,impressions,clicks,leads,stage,opportunity_value,rep_id,cycle_days,status,renewal_flag,expansion_value
2032-03-30,A00305,Mid-Market,NA,AI/ML,Core,paid_search,218.26,1982,69,5,Proposal,33675.19,R032,72,open,0,0.0
2032-03-31,A01058,SMB,NA,AI/ML,Core,outbound,68.14,604,0,0,Commit,9193.6,R026,29,open,1,1838.72
2032-04-01,A00818,Mid-Market,NA,FinTech,Core,events,923.19,14553,0,3,SQL,33769.39,R017,69,open,0,0.0
2032-04-02,A00453,SMB,LATAM,AI/ML,Core,paid_social,125.86,1233,14,0,MQL,6745.26,R003,58,open,0,0.0
2032-04-03,A00783,Mid-Market,LATAM,FinTech,Core,partner,59.98,1198,0,1,Proposal,37626.88,R040,97,open,0,0.0
2032-04-04,A01354,SMB,NA,FinTech,Add-on B,paid_search,466.61,9114,318,39,Commit,2794.2,R005,74,open,0,279.42
2032-04-05,A00583,Enterprise,NA,AI/ML,Add-on A,events,67.1,560,0,0,MQL,33598.23,R032,127,open,1,3359.82
2032-04-06,A00068,SMB,NA,SaaS,Core,paid_social,173.6,2899,34,0,SAL,7471.57,R023,48,open,0,747.16
2032-04-07,A00467,Mid-Market,NA,FinTech,Add-on A,paid_search,512.15,5699,199,16,MQL,9647.49,R031,81,open,1,0.0
2032-04-08,A01403,SMB,APAC,Ecommerce,Core,paid_search,756.62,9148,320,34,MQL,7940.61,R041,73,open,0,0.0
2032-04-09,A01142,SMB,NA,HealthTech,Add-on A,outbound,63.91,695,0,0,Commit,2029.6,R009,52,open,0,405.92
2032-04-10,A01256,Mid-Market,APAC,AI/ML,Core,paid_search,392.21,7046,246,24,MQL,38284.84,R005,76,open,0,0.0
2032-04-11,A01367,Enterprise,EMEA,FinTech,Core,referral,4.24,79,0,2,Proposal,127922.68,R017,115,open,0,0.0
2032-04-12,A00177,Enterprise,NA,HealthTech,Core,outbound,21.48,182,0,0,MQL,127882.33,R026,117,open,1,25576.47
2032-04-13,A00424,SMB,NA,SaaS,Core,paid_search,526.59,5919,207,30,MQL,8508.62,R003,50,open,0,1701.72
2032-04-14,A00090,SMB,LATAM,FinTech,Core,paid_social,248.27,3322,39,3,SAL,8272.86,R036,33,open,1,0.0
2032-04-15,A00008,Mid-Market,EMEA,SaaS,Add-on A,paid_search,459.32,6550,229,18,MQL,9825.12,R027,65,open,0,0.0
2032-04-16,A01252,Mid-Market,NA,Ecommerce,Add-on A,outbound,81.72,739,0,0,SQL,8050.07,R044,74,open,0,1610.01
2032-04-17,A01405,SMB,NA,FinTech,Core,events,796.93,14313,0,0,MQL,6981.0,R013,38,open,1,698.1
2032-04-18,A00234,Mid-Market,LATAM,Ecommerce,Core,paid_search,42.26,811,28,3,SQL,38292.24,R040,83,open,0,0.0
2032-04-19,A01083,Mid-Market,APAC,FinTech,Add-on A,events,506.56,6501,0,0,Closed-Lost,8889.4,R017,85,closed,0,1777.88
2032-04-20,A00802,Mid-Market,APAC,HealthTech,Core,paid_social,389.65,7125,85,5,SAL,40608.56,R005,78,open,0,4060.86
2032-04-21,A00104,SMB,EMEA,AI/ML,Core,outbound,86.3,1390,0,0,MQL,9488.27,R037,52,open,0,948.83
2032-04-22,A01373,SMB,APAC,AI/ML,Core,paid_search,450.16,6797,237,31,Proposal,9174.83,R004,46,open,0,0.0
2032-04-23,A01306,SMB,NA,SaaS,Core,paid_search,266.57,4752,166,19,MQL,8152.19,R032,10,open,0,0.0
2032-04-24,A00851,Mid-Market,APAC,Ecommerce,Core,paid_social,82.79,1132,13,0,MQL,38557.75,R010,61,open,1,0.0
2032-04-25,A01062,SMB,NA,AI/ML,Core,outbound,140.57,2048,0,0,Commit,7469.87,R030,55,open,1,0.0
2032-04-26,A00596,Mid-Market,EMEA,Ecommerce,Core,outbound,77.31,873,0,0,MQL,28206.66,R013,62,open,1,0.0
2032-04-27,A01189,Mid-Market,LATAM,SaaS,Add-on A,paid_search,231.61,3832,134,9,SQL,9731.64,R004,87,open,0,973.16
2032-04-28,A00668,Mid-Market,LATAM,Ecommerce,Add-on A,paid_search,219.34,2173,76,8,MQL,9735.24,R039,88,open,0,0.0
2032-04-29,A01483,SMB,EMEA,Ecommerce,Add-on A,outbound,43.27,472,0,0,SQL,1606.43,R016,41,open,0,0.0
2032-04-30,A00095,SMB,EMEA,Ecommerce,Core,paid_search,260.15,3579,125,13,SQL,9163.51,R029,36,open,0,0.0
2032-05-01,A00259,Mid-Market,APAC,HealthTech,Add-on B,events,690.85,8721,0,0,SAL,16136.06,R002,75,open,0,1613.61
2032-05-02,A01453,Mid-Market,LATAM,HealthTech,Add-on A,paid_social,228.34,2483,29,0,SAL,8122.26,R042,74,open,0,812.23
2032-05-03,A00433,Enterprise,APAC,Ecommerce,Core,paid_search,546.52,5630,197,18,MQL,96827.82,R028,129,open,0,0.0
2032-05-04,A00466,SMB,NA,HealthTech,Core,events,541.84,9932,0,1,MQL,9203.27,R019,10,open,0,0.0
2032-05-05,A01187,Enterprise,NA,Ecommerce,Core,paid_search,103.63,1563,54,6,Proposal,99384.87,R040,108,open,0,0.0
2032-05-06,A00284,SMB,APAC,Ecommerce,Core,events,128.57,1610,0,1,Commit,7143.05,R019,29,open,0,0.0
2032-05-07,A00770,SMB,APAC,FinTech,Add-on A,paid_search,857.15,15556,544,55,Proposal,2034.06,R015,10,open,0,203.41
2032-05-08,A00429,SMB,APAC,Ecommerce,Add-on A,paid_social,103.29,1849,22,0,SQL,2253.23,R013,37,open,1,225.32
2032-05-09,A00297,Mid-Market,EMEA,Ecommerce,Add-on B,events,569.95,5318,0,1,SAL,15578.18,R029,52,open,0,1557.82
2032-05-10,A01446,SMB,NA,HealthTech,Add-on B,paid_search,239.31,3543,124,18,SAL,3431.91,R020,39,open,0,343.19
2032-05-11,A00300,SMB,NA,Ecommerce,Core,outbound,44.63,520,0,0,SQL,9051.76,R026,37,open,0,0.0
2032-05-12,A00142,Mid-Market,APAC,SaaS,Add-on B,outbound,37.87,548,0,0,MQL,15038.42,R035,81,open,0,0.0
2032-05-13,A01011,Mid-Market,NA,FinTech,Add-on B,partner,58.44,970,0,0,SAL,14771.06,R029,71,open,0,0.0
2032-05-14,A01301,SMB,EMEA,Ecommerce,Core,paid_search,188.54,1527,53,4,MQL,6936.63,R031,19,open,0,0.0
2032-05-15,A00192,SMB,APAC,AI/ML,Core,paid_search,504.9,7150,250,22,MQL,7807.75,R027,50,open,0,0.0
2032-05-16,A01062,Mid-Market,APAC,Ecommerce,Core,paid_social,230.56,2651,31,1,SQL,34319.35,R035,111,open,0,0.0
2032-05-17,A00811,SMB,NA,Ecommerce,Core,referral,40.03,576,0,0,MQL,6459.19,R032,61,open,0,0.0
2032-05-18,A01245,SMB,APAC,FinTech,Core,paid_social,23.87,222,2,0,SQL,7697.66,R037,55,open,0,0.0
2032-05-19,A00191,Mid-Market,NA,Ecommerce,Core,paid_social,258.65,4606,55,1,Closed-Lost,31179.24,R028,72,closed,0,3117.92
2032-05-20,A01463,SMB,NA,FinTech,Core,outbound,49.24,715,0,0,Closed-Won,6686.94,R001,37,closed,0,0.0
2032-05-21,A00929,Mid-Market,NA,SaaS,Core,paid_search,201.45,2121,74,8,Proposal,35648.49,R040,66,open,0,0.0
2032-05-22,A01263,SMB,NA,FinTech,Core,events,1462.22,25203,0,1,Commit,7158.44,R011,48,open,1,0.0
2032-05-23,A00543,SMB,LATAM,Ecommerce,Add-on A,paid_social,201.98,1707,20,1,MQL,1752.3,R032,27,open,0,0.0
2032-05-24,A01415,SMB,LATAM,AI/ML,Add-on B,outbound,143.46,2168,0,1,SQL,3567.1,R029,48,open,0,713.42
2032-05-25,A00939,SMB,NA,HealthTech,Add-on B,outbound,102.73,1440,0,0,SQL,3596.92,R030,35,open,0,0.0
2032-05-26,A00191,SMB,APAC,AI/ML,Core,paid_social,72.17,611,7,0,Closed-Lost,8514.74,R020,19,closed,0,851.47
2032-05-27,A01384,SMB,EMEA,Ecommerce,Core,outbound,9.47,104,0,0,SAL,7006.94,R020,34,open,0,1401.39
2032-05-28,A01193,Enterprise,APAC,HealthTech,Add-on B,events,1391.34,12418,0,0,SAL,50547.71,R006,138,open,1,5054.77
2032-05-29,A00451,Enterprise,APAC,AI/ML,Core,paid_search,302.68,5081,177,18,Proposal,130239.48,R011,122,open,0,0.0
2032-05-30,A00818,SMB,EMEA,HealthTech,Add-on B,referral,0.3,4,0,1,SQL,2858.64,R003,10,open,0,0.0
2032-05-31,A00582,Mid-Market,NA,HealthTech,Add-on A,outbound,34.68,314,0,0,MQL,7465.3,R040,64,open,0,0.0
2032-06-01,A00815,Mid-Market,NA,Ecommerce,Core,partner,14.22,132,0,1,SAL,34069.38,R042,88,open,0,3406.94
2032-06-02,A01448,Enterprise,EMEA,Ecommerce,Core,outbound,153.12,2842,0,0,SAL,116366.73,R005,115,open,0,23273.35
2032-06-03,A01348,SMB,LATAM,HealthTech,Core,paid_search,331.29,3448,120,8,SQL,6890.57,R038,52,open,0,0.0
2032-06-04,A00324,SMB,EMEA,HealthTech,Core,paid_social,170.03,1979,23,0,Closed-Won,7013.49,R030,39,closed,0,0.0
2032-06-05,A01457,SMB,NA,AI/ML,Core,paid_social,462.81,7502,90,6,SQL,7998.78,R015,47,open,0,0.0
2032-06-06,A00657,SMB,NA,SaaS,Add-on A,paid_search,89.26,779,27,4,Commit,2021.94,R007,45,open,0,0.0
2032-06-07,A01057,SMB,LATAM,SaaS,Core,paid_social,514.82,9972,119,7,MQL,8121.15,R029,35,open,0,2436.34
2032-06-08,A01146,Enterprise,NA,HealthTech,Core,paid_social,332.47,2751,33,3,MQL,143137.61,R002,128,open,0,0.0
2032-06-09,A00724,Enterprise,APAC,SaaS,Core,paid_search,145.98,2655,92,9,MQL,97901.18,R007,142,open,0,0.0
2032-06-10,A00685,SMB,EMEA,FinTech,Core,referral,2.75,33,0,0,SAL,8916.13,R005,50,open,0,0.0
2032-06-11,A00685,Mid-Market,NA,HealthTech,Core,paid_search,740.15,7253,253,23,Proposal,32925.31,R006,76,open,0,0.0
2032-06-12,A01293,SMB,NA,HealthTech,Add-on A,events,3280.28,41101,0,0,SQL,2202.33,R001,32,open,1,0.0
2032-06-13,A00580,Mid-Market,NA,FinTech,Core,outbound,51.58,1014,0,1,SAL,38296.16,R015,89,open,0,0.0
2032-06-14,A00420,Mid-Market,NA,FinTech,Add-on A,outbound,190.04,2726,0,1,SAL,9169.46,R036,67,open,0,0.0
2032-06-15,A00543,SMB,APAC,Ecommerce,Core,paid_search,128.64,1120,39,5,Closed-Lost,8419.69,R013,53,closed,0,0.0
2032-06-16,A00293,Enterprise,APAC,AI/ML,Core,outbound,39.41,760,0,1,MQL,127852.63,R011,131,open,0,0.0
2032-06-17,A00587,Enterprise,NA,Ecommerce,Add-on A,outbound,92.83,902,0,0,MQL,32971.22,R044,134,open,0,0.0
2032-06-18,A00172,Mid-Market,EMEA,HealthTech,Add-on A,referral,1.91,16,0,1,SQL,7460.67,R022,90,open,0,746.07
2032-06-19,A00135,Mid-Market,NA,SaaS,Add-on A,paid_social,123.14,1052,12,0,SQL,8262.94,R002,89,open,0,0.0
2032-06-20,A01086,Mid-Market,NA,FinTech,Core,paid_search,115.35,2066,72,5,MQL,39788.12,R026,56,open,0,0.0
2032-06-21,A00117,SMB,APAC,HealthTech,Add-on B,outbound,56.77,558,0,0,MQL,3261.29,R025,32,open,0,0.0
2032-06-22,A00852,SMB,APAC,FinTech,Core,paid_search,519.26,5269,184,19,SAL,6838.19,R019,24,open,0,683.82
2032-06-23,A01170,Mid-Market,APAC,Ecommerce,Core,outbound,102.32,1977,0,0,MQL,41463.08,R038,53,open,0,0.0
2032-06-24,A01086,SMB,NA,FinTech,Add-on A,outbound,148.51,2278,0,1,MQL,2390.27,R031,67,open,0,0.0
2032-06-25,A00669,Enterprise,EMEA,AI/ML,Core,outbound,71.02,811,0,0,MQL,120608.51,R002,105,open,0,12060.85
2032-06-26,A00291,SMB,NA,FinTech,Add-on A,partner,22.27,334,0,0,MQL,2026.56,R017,28,open,0,0.0
2032-06-27,A01396,SMB,LATAM,HealthTech,Core,events,785.33,8573,0,1,SAL,7334.48,R025,44,open,0,0.0
2032-06-28,A01252,SMB,EMEA,Ecommerce,Core,partner,64.26,895,0,1,Proposal,8051.72,R030,33,open,0,0.0
2032-06-29,A00918,Enterprise,LATAM,FinTech,Core,outbound,193.31,2322,0,0,MQL,142501.67,R017,153,open,0,14250.17
2032-06-30,A00131,SMB,NA,Ecommerce,Add-on A,paid_search,171.19,2648,92,16,SAL,1803.66,R020,40,open,0,180.37
2032-07-01,A00053,SMB,EMEA,HealthTech,Add-on A,outbound,68.16,1165,0,1,SAL,1843.69,R010,51,open,0,0.0
2032-07-02,A00473,SMB,APAC,Ecommerce,Core,outbound,116.75,1422,0,0,MQL,9272.0,R027,33,open,0,0.0
2032-07-03,A00237,Mid-Market,NA,HealthTech,Core,partner,20.48,199,0,0,SQL,33381.53,R011,50,open,0,0.0
2032-07-04,A01290,Enterprise,EMEA,AI/ML,Core,paid_search,48.1,590,20,3,MQL,142681.31,R022,109,open,0,0.0
2032-07-05,A00309,SMB,EMEA,Ecommerce,Core,paid_social,325.07,5557,66,4,Closed-Won,7518.68,R036,34,closed,1,0.0
2032-07-06,A00424,Enterprise,LATAM,SaaS,Add-on A,referral,42.35,738,0,2,SQL,24055.59,R041,109,open,1,0.0
2032-07-07,A01463,SMB,NA,HealthTech,Core,paid_search,113.14,1971,68,7,MQL,9451.92,R021,20,open,0,945.19
2032-07-08,A01227,Mid-Market,LATAM,AI/ML,Core,outbound,89.14,1755,0,0,Closed-Won,31317.84,R010,77,closed,0,6263.57
2032-07-09,A00328,SMB,NA,FinTech,Core,events,617.21,11046,0,1,SAL,8621.19,R003,39,open,0,0.0
2032-07-10,A00575,Mid-Market,EMEA,HealthTech,Core,paid_search,539.94,10595,370,38,MQL,28663.37,R038,51,open,0,0.0
2032-07-11,A00774,Mid-Market,EMEA,Ecommerce,Add-on A,paid_search,39.0,605,21,2,MQL,9618.89,R018,76,open,0,0.0
2032-07-12,A00996,Mid-Market,NA,FinTech,Add-on A,referral,25.04,269,0,0,SQL,7770.24,R009,86,open,0,0.0
2032-07-13,A01404,SMB,LATAM,HealthTech,Core,paid_search,352.25,5388,188,18,SQL,8960.8,R036,62,open,0,0.0
2032-07-14,A01306,Enterprise,LATAM,HealthTech,Add-on B,outbound,121.1,1256,0,0,SQL,56958.72,R022,83,open,1,0.0
2032-07-15,A01465,Enterprise,LATAM,SaaS,Core,outbound,54.19,488,0,0,Closed-Won,98170.87,R031,109,closed,0,0.0
2032-07-16,A00061,Mid-Market,LATAM,SaaS,Add-on B,outbound,158.45,1840,0,1,Closed-Won,13260.76,R003,54,closed,1,0.0
2032-07-17,A00355,Mid-Market,EMEA,HealthTech,Core,paid_social,209.75,2591,31,0,MQL,38020.9,R043,65,open,1,0.0
2032-07-18,A00844,Mid-Market,EMEA,SaaS,Core,paid_search,290.52,4795,167,17,Commit,41950.09,R014,95,open,0,4195.01
2032-07-19,A00074,SMB,APAC,AI/ML,Add-on A,referral,31.71,391,0,1,MQL,1890.44,R035,34,open,0,0.0
2032-07-20,A00533,Enterprise,NA,HealthTech,Core,paid_search,241.87,1944,68,5,Closed-Won,143759.03,R014,112,closed,0,14375.9
2032-07-21,A00231,SMB,APAC,Ecommerce,Add-on A,paid_social,177.44,3371,40,2,MQL,2319.35,R008,32,open,0,0.0
2032-07-22,A01399,Mid-Market,EMEA,FinTech,Core,partner,17.39,262,0,0,MQL,38070.37,R019,99,open,0,0.0
2032-07-23,A00095,SMB,EMEA,FinTech,Core,paid_social,281.83,2967,35,4,SAL,7622.07,R003,10,open,0,0.0
2032-07-24,A00223,SMB,NA,HealthTech,Add-on B,paid_search,420.91,4641,162,15,MQL,3247.25,R023,36,open,0,324.73
2032-07-25,A00293,Mid-Market,NA,Ecommerce,Core,partner,8.43,80,0,0,Proposal,38084.85,R021,62,open,0,0.0
2032-07-26,A00223,Mid-Market,NA,FinTech,Core,paid_search,375.01,7079,247,24,MQL,37600.2,R004,49,open,0,0.0
2032-07-27,A00853,Enterprise,NA,FinTech,Core,paid_search,160.2,1724,60,6,SAL,109843.2,R020,136,open,0,0.0
2032-07-28,A00547,Enterprise,NA,SaaS,Core,paid_social,320.6,6183,74,3,Commit,122746.44,R026,92,open,0,36823.93
2032-07-29,A01368,SMB,NA,HealthTech,Add-on A,outbound,283.3,3164,0,0,SQL,2268.02,R025,38,open,0,453.6
2032-07-30,A00391,SMB,NA,Ecommerce,Core,referral,20.43,359,0,0,SQL,7920.24,R004,43,open,0,0.0
2032-07-31,A00806,SMB,EMEA,HealthTech,Add-on B,outbound,167.5,1360,0,0,Closed-Lost,3284.79,R030,33,closed,0,0.0
2032-08-01,A00990,Mid-Market,NA,FinTech,Core,partner,3.26,44,0,1,MQL,32585.49,R015,48,open,1,0.0
2032-08-02,A00939,Mid-Market,APAC,FinTech,Core,paid_search,209.41,2603,91,10,MQL,30241.44,R012,72,open,0,0.0
2032-08-03,A01194,Enterprise,NA,FinTech,Core,outbound,38.34,460,0,1,MQL,99167.02,R038,108,open,0,0.0
2032-08-04,A00303,Mid-Market,EMEA,FinTech,Core,paid_search,165.03,3285,114,9,MQL,33684.78,R044,87,open,0,6736.96
2032-08-05,A00761,SMB,NA,FinTech,Add-on A,partner,27.45,457,0,1,MQL,2105.42,R005,52,open,0,0.0
2032-08-06,A01201,Mid-Market,EMEA,AI/ML,Core,partner,44.19,489,0,0,SQL,38640.2,R022,104,open,1,0.0
2032-08-07,A01294,Mid-Market,EMEA,FinTech,Core,paid_social,168.0,2860,34,1,MQL,29176.76,R012,76,open,0,2917.68
2032-08-08,A00927,Mid-Market,EMEA,FinTech,Add-on B,referral,5.72,54,0,0,SQL,12983.53,R032,83,open,0,0.0
2032-08-09,A00978,SMB,NA,Ecommerce,Core,outbound,36.26,692,0,0,SQL,8985.3,R027,39,open,0,0.0
2032-08-10,A01296,SMB,EMEA,AI/ML,Core,paid_search,325.58,4270,149,20,SAL,6759.22,R018,70,open,0,0.0
2032-08-11,A00937,SMB,NA,HealthTech,Add-on A,outbound,141.61,1456,0,0,SAL,2394.62,R033,45,open,0,0.0
2032-08-12,A01423,SMB,EMEA,Ecommerce,Core,partner,7.61,85,0,0,MQL,8424.6,R031,43,open,0,0.0
2032-08-13,A00192,Mid-Market,NA,SaaS,Add-on B,paid_social,241.06,2377,28,1,Proposal,16464.1,R041,83,open,1,0.0
2032-08-14,A00522,SMB,EMEA,HealthTech,Add-on A,paid_search,429.3,8228,287,40,SAL,2184.22,R044,35,open,0,436.84
2032-08-15,A00169,Mid-Market,NA,SaaS,Core,partner,14.96,174,0,1,Proposal,41494.29,R019,67,open,0,8298.86
2032-08-16,A00136,Mid-Market,APAC,SaaS,Core,paid_social,124.41,1208,14,2,SAL,37314.66,R007,83,open,0,0.0
2032-08-17,A00708,Enterprise,NA,HealthTech,Core,paid_social,648.33,11511,138,6,SQL,108867.67,R041,130,open,0,10886.77
2032-08-18,A00339,SMB,NA,FinTech,Add-on A,outbound,131.42,1387,0,0,MQL,2240.22,R020,53,open,1,0.0
2032-08-19,A00611,SMB,NA,SaaS,Core,outbound,88.08,804,0,0,MQL,7123.42,R040,43,open,0,0.0
2032-08-20,A00657,SMB,NA,SaaS,Add-on A,paid_social,393.55,6304,75,4,SAL,2052.0,R031,49,open,0,0.0
2032-08-21,A00931,SMB,EMEA,Ecommerce,Core,paid_search,348.51,2819,98,10,SQL,7593.73,R024,59,open,0,0.0
2032-08-22,A01418,SMB,APAC,HealthTech,Core,referral,17.72,318,0,1,SAL,8957.15,R038,28,open,0,0.0
2032-08-23,A01274,Mid-Market,APAC,FinTech,Core,paid_social,323.36,4770,57,3,Proposal,38632.86,R034,75,open,0,3863.29
2032-08-24,A00568,SMB,NA,AI/ML,Core,outbound,81.85,897,0,0,MQL,9164.46,R029,10,open,0,916.45
2032-08-25,A00489,SMB,NA,FinTech,Core,referral,1.68,22,0,1,Commit,7190.23,R023,56,open,0,0.0
2032-08-26,A01156,SMB,APAC,AI/ML,Core,paid_search,143.68,1601,56,8,Closed-Won,9592.18,R011,33,closed,0,0.0
2032-08-27,A00186,Mid-Market,NA,FinTech,Add-on B,referral,0.61,8,0,0,MQL,15710.08,R010,63,open,0,0.0
2032-08-28,A00811,Enterprise,NA,SaaS,Core,outbound,139.16,2067,0,0,MQL,114561.75,R029,118,open,0,22912.35
2032-08-29,A00635,Mid-Market,APAC,SaaS,Add-on A,partner,19.99,344,0,0,SAL,7446.82,R017,84,open,0,0.0
2032-08-30,A00275,Mid-Market,NA,FinTech,Core,paid_search,252.77,3435,120,10,MQL,32891.96,R028,110,open,0,0.0
2032-08-31,A00925,Mid-Market,NA,SaaS,Add-on A,paid_social,133.56,2329,27,1,MQL,7371.64,R032,51,open,0,1474.33
2032-09-01,A00481,Mid-Market,NA,SaaS,Core,outbound,45.65,403,0,0,SAL,36615.21,R002,62,open,0,0.0
2032-09-02,A00279,SMB,EMEA,FinTech,Add-on A,partner,51.37,978,0,1,SQL,1690.34,R004,48,open,0,169.03
2032-09-03,A00980,Mid-Market,NA,AI/ML,Core,partner,25.75,263,0,2,MQL,34027.18,R027,64,open,0,0.0
2032-09-04,A00262,Mid-Market,EMEA,FinTech,Core,paid_social,215.46,3886,46,1,Closed-Won,37345.94,R043,87,closed,1,7469.19
2032-09-05,A01009,SMB,NA,FinTech,Core,events,771.75,10754,0,1,MQL,7849.83,R024,42,open,0,784.98
2032-09-06,A00243,Mid-Market,NA,AI/ML,Core,paid_search,489.04,4526,158,18,MQL,40343.11,R030,88,open,0,0.0
2032-09-07,A00652,Mid-Market,NA,FinTech,Core,outbound,141.93,1748,0,0,MQL,31373.9,R013,71,open,0,0.0
2032-09-08,A01212,Mid-Market,APAC,AI/ML,Core,referral,18.32,348,0,0,Closed-Won,35334.49,R010,83,closed,1,0.0
2032-09-09,A00343,SMB,NA,Ecommerce,Add-on B,outbound,183.41,3304,0,0,Commit,3728.87,R011,30,open,0,0.0
2032-09-10,A01151,Mid-Market,APAC,AI/ML,Core,paid_social,472.86,7881,94,3,MQL,32944.8,R042,104,open,0,0.0
2032-09-11,A01083,Enterprise,NA,HealthTech,Core,partner,10.6,133,0,1,SQL,118690.06,R034,94,open,1,0.0
2032-09-12,A01354,SMB,NA,HealthTech,Add-on B,paid_search,643.37,9692,339,42,MQL,3754.04,R016,34,open,0,0.0
2032-09-13,A00254,SMB,NA,FinTech,Add-on A,paid_social,108.31,1168,14,1,MQL,1999.45,R003,23,open,0,199.95
2032-09-14,A01072,SMB,EMEA,HealthTech,Core,events,1550.8,24462,0,0,MQL,9165.57,R038,57,open,0,0.0
2032-09-15,A01405,SMB,EMEA,Ecommerce,Core,events,118.39,1317,0,0,Proposal,9409.47,R013,53,open,1,0.0
2032-09-16,A01144,Enterprise,APAC,AI/ML,Core,outbound,15.07,270,0,1,SAL,108292.91,R011,101,open,0,0.0
2032-09-17,A00282,Mid-Market,LATAM,SaaS,Core,outbound,33.59,552,0,0,SAL,39001.77,R031,89,open,0,0.0
2032-09-18,A01233,SMB,APAC,SaaS,Core,paid_search,217.78,2751,96,11,MQL,8492.02,R006,34,open,0,0.0
2032-09-19,A00161,SMB,EMEA,SaaS,Add-on A,paid_search,31.13,495,17,1,Commit,2389.38,R010,50,open,0,0.0
2032-09-20,A00883,Enterprise,EMEA,Ecommerce,Add-on A,events,707.47,8420,0,2,Closed-Lost,31026.85,R023,129,closed,0,0.0
2032-09-21,A00746,SMB,EMEA,SaaS,Core,outbound,68.93,680,0,1,MQL,8936.89,R006,41,open,0,893.69
2032-09-22,A00797,Mid-Market,NA,AI/ML,Core,events,2815.86,30473,0,1,SQL,32839.7,R041,88,open,0,0.0
2032-09-23,A00779,SMB,APAC,FinTech,Core,paid_social,51.44,579,6,0,SQL,8340.45,R044,42,open,0,0.0
2032-09-24,A00048,SMB,APAC,FinTech,Core,paid_search,260.59,2793,97,8,Closed-Won,8891.46,R037,50,closed,0,1778.29
2032-09-25,A00762,Mid-Market,NA,AI/ML,Core,outbound,139.64,2253,0,0,SAL,41536.79,R025,70,open,0,0.0
2032-09-26,A01405,SMB,LATAM,Ecommerce,Core,paid_social,491.72,8298,99,3,MQL,7205.89,R024,16,open,1,720.59
2032-09-27,A00655,Mid-Market,APAC,HealthTech,Core,events,1308.5,17646,0,0,MQL,29104.53,R012,73,open,0,2910.45
2032-09-28,A00416,SMB,NA,AI/ML,Add-on B,paid_social,413.39,8207,98,2,SQL,3809.67,R007,31,open,1,0.0
2032-09-29,A01492,Mid-Market,LATAM,Ecommerce,Core,paid_search,288.18,5386,188,19,SAL,36436.98,R007,95,open,0,7287.4
2032-09-30,A00149,Mid-Market,NA,Ecommerce,Core,paid_search,123.67,1118,39,2,MQL,28241.51,R007,54,open,1,0.0
2032-10-01,A00729,Mid-Market,NA,FinTech,Core,paid_search,58.43,790,27,3,Proposal,35279.85,R001,93,open,0,3527.99
2032-10-02,A00769,SMB,NA,AI/ML,Core,outbound,169.56,3204,0,1,Commit,9395.34,R033,42,open,0,0.0
2032-10-03,A00717,Mid-Market,EMEA,Ecommerce,Core,paid_search,168.03,1788,62,13,SAL,41781.95,R033,81,open,1,0.0
2032-10-04,A01382,Enterprise,NA,AI/ML,Core,paid_social,20.78,260,3,0,SAL,111634.14,R033,99,open,0,0.0
2032-10-05,A00633,SMB,LATAM,AI/ML,Core,partner,9.78,189,0,1,SAL,8902.11,R016,40,open,1,0.0
2032-10-06,A01459,SMB,NA,HealthTech,Add-on A,paid_social,40.87,707,8,1,SAL,1966.96,R005,35,open,1,0.0
2032-10-07,A00101,Enterprise,NA,FinTech,Add-on B,events,1157.87,20827,0,0,MQL,46041.79,R009,151,open,0,0.0
2032-10-08,A01101,SMB,EMEA,AI/ML,Core,paid_social,199.59,3703,44,2,SAL,8826.22,R037,34,open,0,0.0
2032-10-09,A00889,Mid-Market,NA,AI/ML,Core,paid_social,99.81,1003,12,0,SAL,31779.55,R040,92,open,0,0.0
2032-10-10,A00361,Mid-Market,APAC,SaaS,Core,paid_search,384.64,6304,220,24,Closed-Lost,33969.28,R003,92,closed,1,0.0
2032-10-11,A00342,SMB,NA,Ecommerce,Core,referral,6.3,111,0,1,MQL,7188.9,R031,62,open,1,0.0
2032-10-12,A01079,Mid-Market,LATAM,Ecommerce,Add-on B,paid_social,102.84,1102,13,1,MQL,11998.77,R040,66,open,0,0.0
2032-10-13,A00956,Mid-Market,EMEA,Ecommerce,Core,outbound,128.39,1093,0,0,SAL,33310.18,R036,102,open,0,0.0
2032-10-14,A00917,SMB,NA,AI/ML,Add-on A,partner,59.01,598,0,1,Proposal,2367.38,R011,75,open,0,0.0
2032-10-15,A00077,Enterprise,NA,FinTech,Add-on B,paid_search,370.91,6267,219,20,SAL,46442.52,R029,125,open,0,0.0
2032-10-16,A00897,SMB,NA,AI/ML,Core,outbound,13.77,224,0,0,MQL,8586.32,R037,38,open,0,0.0
2032-10-17,A01472,SMB,LATAM,Ecommerce,Core,paid_search,502.36,9394,328,43,SAL,7312.23,R041,32,open,1,731.22
2032-10-18,A00026,Enterprise,EMEA,SaaS,Core,paid_social,150.69,1778,21,1,MQL,137537.14,R030,127,open,0,0.0
2032-10-19,A00704,SMB,NA,HealthTech,Core,referral,51.56,797,0,1,SAL,8399.68,R016,45,open,0,0.0
2032-10-20,A00742,Enterprise,NA,SaaS,Core,paid_search,198.34,1650,57,3,SQL,141621.79,R030,122,open,0,0.0
2032-10-21,A01345,SMB,APAC,AI/ML,Add-on B,partner,7.26,139,0,0,SAL,2977.22,R007,24,open,0,0.0
